"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"12.02.2015","49.533,00","48.240,00","49.690,00","48.240,00","3,83M","2,68%"
"11.02.2015","48.240,00","48.508,00","48.762,00","47.841,00","4,31M","-0,56%"
"10.02.2015","48.510,00","49.359,00","49.799,00","48.510,00","3,80M","-1,77%"
"09.02.2015","49.383,00","48.792,00","49.522,00","48.416,00","3,66M","1,21%"
"06.02.2015","48.792,00","49.231,00","49.231,00","48.209,00","4,59M","-0,90%"
"05.02.2015","49.234,00","49.299,00","49.816,00","49.020,00","4,00M","-0,14%"
"04.02.2015","49.301,00","48.965,00","49.718,00","48.214,00","4,81M","0,69%"
"03.02.2015","48.964,00","47.664,00","48.993,00","47.664,00","4,82M","2,76%"
"02.02.2015","47.651,00","46.933,00","47.684,00","46.760,00","3,25M","1,58%"
"30.01.2015","46.908,00","47.759,00","47.759,00","46.484,00","4,85M","-1,79%"
"29.01.2015","47.762,00","47.696,00","47.894,00","47.007,00","4,41M","0,14%"
"28.01.2015","47.695,00","48.589,00","48.589,00","47.550,00","4,24M","-1,84%"
"27.01.2015","48.591,00","48.577,00","48.864,00","47.352,00","3,89M","0,03%"
"26.01.2015","48.577,00","48.712,00","48.712,00","48.004,00","2,77M","-0,41%"
"23.01.2015","48.775,00","49.432,00","49.523,00","48.496,00","3,08M","-1,35%"
"22.01.2015","49.443,00","49.227,00","50.281,00","49.227,00","4,95M","0,44%"
"21.01.2015","49.224,00","47.888,00","49.329,00","47.888,00","3,56M","2,81%"
"20.01.2015","47.877,00","47.759,00","48.687,00","47.619,00","2,90M","0,25%"
"19.01.2015","47.758,00","49.009,00","49.009,00","47.503,00","2,10M","-2,57%"
"16.01.2015","49.017,00","48.028,00","49.264,00","48.028,00","3,34M","2,06%"
"15.01.2015","48.026,00","47.648,00","48.853,00","47.648,00","4,46M","0,80%"
"14.01.2015","47.646,00","48.038,00","48.281,00","47.372,00","3,70M","-0,82%"
"13.01.2015","48.042,00","48.144,00","48.939,00","48.042,00","3,88M","-0,20%"
"12.01.2015","48.140,00","48.840,00","48.840,00","47.956,00","3,25M","-1,43%"
"09.01.2015","48.840,00","49.955,00","49.955,00","48.501,00","3,00M","-2,21%"
"08.01.2015","49.943,00","49.463,00","50.261,00","49.017,00","3,62M","0,97%"
"07.01.2015","49.463,00","48.006,00","49.882,00","48.006,00","4,41M","3,05%"
"06.01.2015","48.001,00","47.517,00","48.061,00","47.338,00","4,56M","1,02%"
"05.01.2015","47.517,00","48.512,00","48.512,00","47.264,00","3,87M","-2,05%"
"02.01.2015","48.512,00","50.004,00","50.004,00","48.345,00","2,88M","-2,99%"
"30.12.2014","50.007,00","50.601,00","50.841,00","49.993,00","2,93M","-1,16%"
"29.12.2014","50.594,00","50.145,00","50.903,00","50.008,00","1,85M","0,90%"
"26.12.2014","50.145,00","50.891,00","50.973,00","49.914,00","1,91M","-1,46%"
"23.12.2014","50.890,00","50.121,00","50.890,00","49.815,00","2,67M","1,53%"
"22.12.2014","50.121,00","49.651,00","50.121,00","49.105,00","2,68M","0,95%"
"19.12.2014","49.651,00","48.492,00","49.658,00","48.435,00","3,62M","2,38%"
"18.12.2014","48.496,00","48.714,00","49.565,00","48.296,00","4,24M","-0,45%"
"17.12.2014","48.714,00","47.008,00","49.258,00","47.008,00","6,21M","3,63%"
"16.12.2014","47.008,00","47.016,00","47.595,00","45.853,00","5,34M","-0,02%"
"15.12.2014","47.019,00","48.002,00","48.401,00","46.410,00","4,69M","-2,05%"
"12.12.2014","48.002,00","49.861,00","49.861,00","47.973,00","3,76M","-3,73%"
"11.12.2014","49.862,00","49.549,00","49.946,00","48.809,00","3,83M","0,63%"
"10.12.2014","49.548,00","50.192,00","50.192,00","49.297,00","3,17M","-1,29%"
"09.12.2014","50.193,00","50.251,00","50.260,00","49.396,00","3,85M","-0,16%"
"08.12.2014","50.274,00","51.993,00","51.993,00","50.016,00","3,30M","-3,31%"
"05.12.2014","51.993,00","51.427,00","52.024,00","51.164,00","2,53M","1,10%"
"04.12.2014","51.427,00","52.320,00","52.539,00","51.074,00","2,91M","-1,71%"
"03.12.2014","52.320,00","51.611,00","52.471,00","51.611,00","2,72M","1,37%"
"02.12.2014","51.612,00","52.278,00","52.640,00","51.471,00","3,30M","-1,27%"
"01.12.2014","52.277,00","54.719,00","54.719,00","52.156,00","4,31M","-4,47%"
"28.11.2014","54.724,00","54.731,00","55.436,00","54.664,00","2,64M","0,01%"
"27.11.2014","54.721,00","55.100,00","56.065,00","54.593,00","2,29M","-0,68%"
"26.11.2014","55.098,00","55.561,00","56.100,00","54.977,00","3,03M","-0,83%"
"25.11.2014","55.561,00","55.410,00","56.387,00","55.204,00","5,03M","0,28%"
"24.11.2014","55.407,00","56.086,00","57.359,00","55.292,00","4,59M","-1,21%"
"21.11.2014","56.084,00","53.403,00","56.214,00","53.403,00","6,03M","5,02%"
"19.11.2014","53.403,00","52.062,00","53.403,00","52.032,00","4,25M","2,58%"
"18.11.2014","52.062,00","51.257,00","52.122,00","51.067,00","3,64M","1,57%"
"17.11.2014","51.257,00","51.772,00","52.223,00","51.047,00","2,82M","-0,99%"
"14.11.2014","51.772,00","51.834,00","51.900,00","50.886,00","3,79M","-0,14%"
"13.11.2014","51.846,00","52.979,00","53.323,00","51.846,00","3,03M","-2,14%"
"12.11.2014","52.979,00","52.473,00","53.435,00","52.187,00","3,20M","0,96%"
"11.11.2014","52.474,00","52.718,00","52.718,00","52.003,00","2,68M","-0,48%"
"10.11.2014","52.725,00","53.223,00","53.830,00","52.716,00","2,97M","-0,94%"
"07.11.2014","53.223,00","52.637,00","53.483,00","52.197,00","3,59M","1,11%"
"06.11.2014","52.637,00","53.697,00","53.697,00","52.418,00","3,69M","-1,98%"
"05.11.2014","53.698,00","54.384,00","54.384,00","53.589,00","2,90M","-1,26%"
"04.11.2014","54.384,00","53.947,00","54.384,00","53.432,00","3,53M","0,81%"
"03.11.2014","53.947,00","54.629,00","54.629,00","53.054,00","3,67M","-1,25%"
"31.10.2014","54.629,00","52.338,00","54.629,00","52.335,00","5,35M","4,38%"
"30.10.2014","52.337,00","51.049,00","52.574,00","51.049,00","4,30M","2,52%"
"29.10.2014","51.049,00","52.330,00","52.330,00","51.049,00","4,92M","-2,45%"
"28.10.2014","52.330,00","50.504,00","52.374,00","50.503,00","5,76M","3,62%"
"27.10.2014","50.504,00","51.937,00","51.937,00","48.722,00","8,00M","-2,77%"
"24.10.2014","51.941,00","50.687,00","53.146,00","50.596,00","5,85M","2,42%"
"23.10.2014","50.713,00","52.409,00","52.409,00","50.654,00","6,35M","-3,24%"
"22.10.2014","52.411,00","52.427,00","53.229,00","52.064,00","3,76M","-0,04%"
"21.10.2014","52.432,00","54.300,00","54.300,00","51.922,00","6,58M","-3,45%"
"20.10.2014","54.303,00","55.720,00","55.720,00","54.300,00","3,87M","-2,55%"
"17.10.2014","55.724,00","54.298,00","55.949,00","54.298,00","4,41M","2,63%"
"16.10.2014","54.298,00","56.124,00","56.124,00","54.132,00","5,43M","-3,27%"
"15.10.2014","56.135,00","58.012,00","58.012,00","54.919,00","5,67M","-3,24%"
"14.10.2014","58.015,00","57.946,00","58.856,00","57.258,00","3,90M","0,10%"
"13.10.2014","57.957,00","55.313,00","58.747,00","55.313,00","4,54M","4,78%"
"10.10.2014","55.312,00","57.266,00","57.266,00","55.312,00","3,64M","-3,42%"
"09.10.2014","57.268,00","57.079,00","58.246,00","57.077,00","4,50M","0,37%"
"08.10.2014","57.058,00","57.440,00","58.191,00","56.199,00","4,81M","-0,66%"
"07.10.2014","57.436,00","57.124,00","58.318,00","57.124,00","4,87M","0,56%"
"06.10.2014","57.116,00","54.542,00","58.897,00","54.542,00","6,71M","4,72%"
"03.10.2014","54.540,00","53.519,00","54.540,00","53.368,00","3,71M","1,91%"
"02.10.2014","53.519,00","52.859,00","54.022,00","52.480,00","3,99M","1,25%"
"01.10.2014","52.858,00","54.115,00","54.115,00","52.647,00","4,92M","-2,32%"
"30.09.2014","54.116,00","54.626,00","54.626,00","53.536,00","5,22M","-0,93%"
"29.09.2014","54.625,00","57.211,00","57.211,00","54.124,00","5,19M","-4,52%"
"26.09.2014","57.212,00","55.965,00","57.489,00","55.946,00","2,98M","2,23%"
"25.09.2014","55.962,00","56.822,00","56.822,00","55.876,00","2,85M","-1,52%"
"24.09.2014","56.824,00","56.539,00","57.131,00","55.934,00","2,85M","0,50%"
"23.09.2014","56.540,00","56.818,00","57.332,00","56.086,00","3,32M","-0,49%"
"22.09.2014","56.818,00","57.788,00","57.788,00","55.974,00","3,81M","-1,68%"
"19.09.2014","57.789,00","58.356,00","58.516,00","57.514,00","3,46M","-1,00%"
"18.09.2014","58.374,00","59.108,00","59.267,00","58.118,00","3,85M","-1,24%"
"17.09.2014","59.108,00","59.115,00","60.025,00","59.096,00","3,53M","-0,01%"
"16.09.2014","59.115,00","57.949,00","60.243,00","57.946,00","4,88M","2,01%"
"15.09.2014","57.949,00","56.930,00","57.949,00","56.852,00","2,90M","1,79%"
"12.09.2014","56.928,00","58.336,00","58.336,00","56.666,00","4,62M","-2,42%"
"11.09.2014","58.337,00","58.202,00","58.809,00","58.112,00","2,89M","0,24%"
"10.09.2014","58.199,00","58.675,00","58.675,00","57.450,00","3,81M","-0,81%"
"09.09.2014","58.676,00","59.158,00","59.485,00","58.306,00","4,46M","-0,87%"
"08.09.2014","59.193,00","60.708,00","61.513,00","59.191,00","4,39M","-2,45%"
"05.09.2014","60.682,00","60.800,00","61.030,00","60.244,00","3,81M","-0,19%"
"04.09.2014","60.800,00","61.836,00","61.836,00","60.739,00","4,01M","-1,68%"
"03.09.2014","61.837,00","61.900,00","62.305,00","61.199,00","4,16M","-0,10%"
"02.09.2014","61.896,00","61.142,00","62.231,00","60.930,00","4,00M","1,23%"
"01.09.2014","61.141,00","61.294,00","62.279,00","61.141,00","2,77M","-0,24%"
"29.08.2014","61.288,00","60.291,00","61.443,00","60.273,00","4,94M","1,65%"
"28.08.2014","60.291,00","60.945,00","60.980,00","60.189,00","4,46M","-1,08%"
"27.08.2014","60.951,00","59.822,00","61.247,00","59.822,00","5,39M","1,89%"
"26.08.2014","59.821,00","59.735,00","60.093,00","59.522,00","4,01M","0,14%"
"25.08.2014","59.735,00","58.408,00","59.743,00","58.408,00","2,88M","2,27%"
"22.08.2014","58.407,00","58.992,00","58.992,00","58.164,00","2,33M","-0,99%"
"21.08.2014","58.992,00","58.878,00","59.207,00","58.558,00","3,32M","0,19%"
"20.08.2014","58.878,00","58.450,00","59.010,00","58.320,00","3,30M","0,73%"
"19.08.2014","58.449,00","57.561,00","58.475,00","57.371,00","3,48M","1,54%"
"18.08.2014","57.561,00","56.968,00","57.665,00","56.968,00","3,27M","1,05%"
"15.08.2014","56.964,00","55.783,00","56.965,00","55.783,00","3,44M","2,12%"
"14.08.2014","55.780,00","55.558,00","55.947,00","55.437,00","3,05M","0,36%"
"13.08.2014","55.581,00","56.454,00","56.736,00","55.239,00","4,81M","-1,53%"
"12.08.2014","56.442,00","56.613,00","56.811,00","56.312,00","2,15M","-0,30%"
"11.08.2014","56.613,00","55.578,00","56.657,00","55.578,00","2,67M","1,87%"
"08.08.2014","55.573,00","56.187,00","56.187,00","55.319,00","3,02M","-1,09%"
"07.08.2014","56.188,00","56.487,00","56.923,00","55.985,00","3,05M","-0,53%"
"06.08.2014","56.487,00","56.202,00","56.797,00","55.696,00","4,01M","0,51%"
"05.08.2014","56.202,00","56.621,00","56.937,00","56.064,00","3,75M","-0,73%"
"04.08.2014","56.616,00","55.906,00","56.620,00","55.586,00","2,20M","1,28%"
"01.08.2014","55.903,00","55.827,00","56.059,00","55.267,00","3,23M","0,13%"
"31.07.2014","55.829,00","56.878,00","56.878,00","55.502,00","3,49M","-1,84%"
"30.07.2014","56.878,00","57.119,00","57.439,00","56.706,00","2,45M","-0,42%"
"29.07.2014","57.119,00","57.697,00","58.013,00","57.083,00","2,70M","-1,00%"
"28.07.2014","57.696,00","57.823,00","58.040,00","57.415,00","2,37M","-0,22%"
"25.07.2014","57.821,00","57.978,00","58.069,00","57.648,00","2,42M","-0,27%"
"24.07.2014","57.978,00","57.420,00","58.122,00","57.357,00","3,04M","0,97%"
"23.07.2014","57.420,00","57.983,00","57.983,00","57.142,00","2,74M","-0,97%"
"22.07.2014","57.983,00","57.636,00","58.138,00","57.500,00","3,01M","0,61%"
"21.07.2014","57.634,00","57.014,00","57.756,00","56.864,00","3,03M","1,09%"
"18.07.2014","57.013,00","55.639,00","57.484,00","55.639,00","5,30M","2,47%"
"17.07.2014","55.638,00","55.712,00","56.190,00","55.237,00","3,98M","-0,14%"
"16.07.2014","55.717,00","55.973,00","56.332,00","55.573,00","4,09M","-0,46%"
"15.07.2014","55.974,00","55.742,00","56.107,00","55.629,00","3,22M","0,41%"
"14.07.2014","55.744,00","54.786,00","55.896,00","54.786,00","4,17M","1,75%"
"11.07.2014","54.786,00","54.593,00","54.952,00","54.320,00","3,38M","0,35%"
"10.07.2014","54.593,00","53.643,00","54.600,00","53.643,00","4,72M","1,79%"
"08.07.2014","53.635,00","53.814,00","53.905,00","53.459,00","1,85M","-0,31%"
"07.07.2014","53.802,00","54.042,00","54.042,00","53.376,00","2,19M","-0,47%"
"04.07.2014","54.056,00","53.893,00","54.087,00","53.704,00","753,84K","0,34%"
"03.07.2014","53.875,00","53.029,00","53.877,00","52.760,00","3,30M","1,60%"
"02.07.2014","53.029,00","53.171,00","53.245,00","52.735,00","3,16M","-0,27%"
"01.07.2014","53.171,00","53.170,00","53.698,00","52.887,00","2,69M","0,01%"
"30.06.2014","53.168,00","53.158,00","53.311,00","52.709,00","2,45M","0,02%"
"27.06.2014","53.157,00","53.507,00","53.614,00","52.919,00","2,37M","-0,65%"
"26.06.2014","53.507,00","53.427,00","53.790,00","53.331,00","2,24M","0,15%"
"25.06.2014","53.426,00","54.281,00","54.393,00","53.363,00","2,95M","-1,58%"
"24.06.2014","54.281,00","54.194,00","55.002,00","54.094,00","3,12M","0,13%"
"23.06.2014","54.210,00","54.637,00","54.724,00","54.097,00","1,40M","-0,78%"
"20.06.2014","54.638,00","55.192,00","55.192,00","54.540,00","2,35M","-1,02%"
"18.06.2014","55.203,00","54.301,00","55.203,00","54.046,00","3,27M","1,66%"
"17.06.2014","54.300,00","54.630,00","54.638,00","54.150,00","1,59M","-0,60%"
"16.06.2014","54.630,00","54.807,00","54.855,00","54.475,00","2,64M","-0,32%"
"13.06.2014","54.807,00","55.102,00","55.104,00","54.649,00","2,66M","-0,54%"
"11.06.2014","55.102,00","54.676,00","55.284,00","54.676,00","3,80M","0,91%"
"10.06.2014","54.604,00","54.273,00","54.604,00","53.960,00","3,73M","0,61%"
"09.06.2014","54.273,00","53.129,00","54.462,00","53.091,00","3,66M","2,15%"
"06.06.2014","53.129,00","51.562,00","53.175,00","51.562,00","4,30M","3,05%"
"05.06.2014","51.559,00","51.833,00","52.245,00","51.470,00","2,89M","-0,53%"
"04.06.2014","51.833,00","52.032,00","52.032,00","51.609,00","2,57M","-0,38%"
"03.06.2014","52.032,00","51.606,00","52.032,00","51.377,00","2,86M","0,83%"
"02.06.2014","51.606,00","51.239,00","51.879,00","51.239,00","2,60M","0,72%"
"30.05.2014","51.239,00","52.233,00","52.233,00","51.239,00","4,53M","-1,91%"
"29.05.2014","52.239,00","52.649,00","52.889,00","52.031,00","2,39M","-0,76%"
"28.05.2014","52.640,00","52.174,00","52.858,00","52.009,00","2,84M","0,89%"
"27.05.2014","52.174,00","52.932,00","53.309,00","52.079,00","2,89M","-1,43%"
"26.05.2014","52.933,00","52.650,00","53.044,00","52.650,00","1,19M","0,58%"
"23.05.2014","52.626,00","52.807,00","52.936,00","52.403,00","2,46M","-0,34%"
"22.05.2014","52.806,00","52.206,00","52.851,00","52.133,00","2,94M","1,16%"
"21.05.2014","52.203,00","52.366,00","52.875,00","52.203,00","3,25M","-0,31%"
"20.05.2014","52.366,00","53.353,00","53.843,00","52.313,00","3,95M","-1,85%"
"19.05.2014","53.353,00","53.976,00","53.991,00","53.267,00","3,09M","-1,15%"
"16.05.2014","53.976,00","53.856,00","54.382,00","53.709,00","3,54M","0,22%"
"15.05.2014","53.856,00","54.404,00","54.404,00","53.565,00","3,44M","-1,02%"
"14.05.2014","54.413,00","53.913,00","54.459,00","53.867,00","2,88M","0,94%"
"13.05.2014","53.907,00","54.056,00","54.243,00","53.731,00","2,96M","-0,27%"
"12.05.2014","54.053,00","53.103,00","54.053,00","53.103,00","2,74M","1,79%"
"09.05.2014","53.100,00","53.422,00","53.639,00","53.057,00","3,18M","-0,60%"
"08.05.2014","53.422,00","54.053,00","54.249,00","53.222,00","3,34M","-1,17%"
"07.05.2014","54.053,00","53.786,00","54.226,00","53.499,00","4,57M","0,51%"
"06.05.2014","53.780,00","53.446,00","53.986,00","53.094,00","4,97M","0,62%"
"05.05.2014","53.446,00","52.989,00","53.506,00","52.931,00","4,44M","0,88%"
"02.05.2014","52.980,00","51.630,00","53.060,00","51.628,00","8,11M","2,62%"
"30.04.2014","51.627,00","51.838,00","51.838,00","51.251,00","4,62M","-0,41%"
"29.04.2014","51.839,00","51.386,00","52.416,00","51.386,00","4,33M","0,89%"
"28.04.2014","51.384,00","51.397,00","51.471,00","50.777,00","2,71M","-0,03%"
"25.04.2014","51.399,00","51.817,00","51.817,00","51.019,00","2,95M","-0,81%"
"24.04.2014","51.817,00","51.570,00","51.963,00","51.238,00","3,19M","0,48%"
"23.04.2014","51.570,00","51.975,00","51.975,00","51.400,00","2,84M","-0,78%"
"22.04.2014","51.977,00","52.112,00","52.460,00","51.682,00","3,49M","-0,26%"
"17.04.2014","52.112,00","51.201,00","52.338,00","50.887,00","3,02M","1,78%"
"16.04.2014","51.201,00","50.469,00","51.288,00","50.469,00","3,43M","1,48%"
"15.04.2014","50.454,00","51.593,00","51.593,00","49.890,00","3,86M","-2,22%"
"14.04.2014","51.597,00","51.867,00","52.110,00","51.361,00","2,69M","-0,52%"
"11.04.2014","51.867,00","51.127,00","51.871,00","50.518,00","3,40M","1,45%"
"10.04.2014","51.127,00","51.185,00","51.522,00","50.732,00","3,59M","-0,11%"
"09.04.2014","51.185,00","51.629,00","51.629,00","50.653,00","4,20M","-0,86%"
"08.04.2014","51.629,00","52.173,00","53.394,00","51.377,00","5,50M","-1,01%"
"07.04.2014","52.155,00","51.115,00","52.229,00","51.115,00","3,67M","2,10%"
"04.04.2014","51.082,00","51.428,00","52.288,00","51.034,00","3,70M","-0,63%"
"03.04.2014","51.408,00","51.712,00","51.991,00","51.059,00","3,50M","-0,57%"
"02.04.2014","51.701,00","50.273,00","51.794,00","50.201,00","4,79M","2,85%"
"01.04.2014","50.270,00","50.412,00","50.627,00","49.774,00","3,50M","-0,29%"
"31.03.2014","50.415,00","49.770,00","50.418,00","49.770,00","3,65M","1,30%"
"28.03.2014","49.768,00","49.653,00","50.181,00","49.606,00","4,23M","0,24%"
"27.03.2014","49.647,00","47.965,00","49.647,00","47.962,00","5,93M","3,50%"
"26.03.2014","47.966,00","48.182,00","48.725,00","47.963,00","3,44M","-0,44%"
"25.03.2014","48.180,00","47.993,00","48.441,00","47.950,00","2,95M","0,39%"
"24.03.2014","47.993,00","47.382,00","48.142,00","47.382,00","3,01M","1,29%"
"21.03.2014","47.381,00","47.272,00","47.832,00","46.721,00","4,19M","0,22%"
"20.03.2014","47.278,00","46.565,00","47.484,00","46.151,00","4,36M","1,53%"
"19.03.2014","46.567,00","46.153,00","46.803,00","45.910,00","3,34M","0,90%"
"18.03.2014","46.151,00","45.115,00","46.217,00","45.075,00","3,59M","2,29%"
"17.03.2014","45.118,00","44.979,00","45.499,00","44.969,00","2,93M","0,34%"
"14.03.2014","44.966,00","45.444,00","45.562,00","44.905,00","3,48M","-1,05%"
"13.03.2014","45.444,00","45.864,00","46.176,00","45.250,00","3,12M","-0,91%"
"12.03.2014","45.862,00","45.687,00","45.916,00","45.508,00","3,02M","0,36%"
"11.03.2014","45.698,00","45.533,00","46.050,00","45.401,00","3,28M","0,36%"
"10.03.2014","45.533,00","46.242,00","46.242,00","45.203,00","3,67M","-1,54%"
"07.03.2014","46.244,00","47.093,00","47.218,00","46.086,00","3,98M","-1,80%"
"06.03.2014","47.093,00","46.592,00","47.400,00","46.502,00","3,16M","1,08%"
"05.03.2014","46.589,00","47.092,00","47.154,00","46.473,00","2,29M","-1,07%"
"28.02.2014","47.094,00","47.613,00","47.813,00","47.043,00","4,09M","-1,08%"
"27.02.2014","47.607,00","46.622,00","47.781,00","46.622,00","3,05M","2,16%"
"26.02.2014","46.599,00","46.718,00","47.010,00","46.403,00","3,23M","-0,25%"
"25.02.2014","46.716,00","47.388,00","47.388,00","46.614,00","2,92M","-1,43%"
"24.02.2014","47.394,00","47.376,00","47.539,00","46.991,00","2,99M","0,03%"
"21.02.2014","47.380,00","47.290,00","47.816,00","47.075,00","2,61M","0,19%"
"20.02.2014","47.289,00","47.127,00","47.600,00","46.634,00","3,00M","0,29%"
"19.02.2014","47.151,00","46.597,00","47.155,00","46.134,00","4,00M","1,18%"
"18.02.2014","46.600,00","47.575,00","47.712,00","46.600,00","3,86M","-2,05%"
"17.02.2014","47.576,00","48.200,00","48.298,00","47.540,00","1,88M","-1,30%"
"14.02.2014","48.201,00","47.816,00","48.314,00","47.756,00","3,19M","0,81%"
"13.02.2014","47.813,00","48.211,00","48.211,00","47.129,00","3,17M","-0,84%"
"12.02.2014","48.217,00","48.467,00","48.669,00","48.044,00","2,77M","-0,51%"
"11.02.2014","48.463,00","47.715,00","48.604,00","47.589,00","3,38M","1,58%"
"10.02.2014","47.711,00","48.070,00","48.136,00","47.465,00","2,63M","-0,76%"
"07.02.2014","48.074,00","47.739,00","48.253,00","47.557,00","3,20M","0,70%"
"06.02.2014","47.738,00","46.988,00","48.034,00","46.632,00","3,63M","2,39%"
"05.02.2014","46.624,00","46.964,00","47.148,00","46.224,00","3,36M","-0,72%"
"04.02.2014","46.964,00","46.148,00","47.132,00","46.146,00","3,47M","1,77%"
"03.02.2014","46.148,00","47.623,00","47.623,00","46.109,00","3,62M","-3,13%"
"31.01.2014","47.639,00","47.234,00","47.652,00","46.814,00","3,72M","0,84%"
"30.01.2014","47.244,00","47.554,00","48.034,00","47.115,00","3,11M","-0,66%"
"29.01.2014","47.557,00","47.839,00","47.884,00","47.154,00","3,32M","-0,59%"
"28.01.2014","47.841,00","47.750,00","48.488,00","47.750,00","2,69M","0,29%"
"27.01.2014","47.701,00","47.782,00","48.147,00","47.493,00","2,94M","-0,18%"
"24.01.2014","47.787,00","48.325,00","48.327,00","47.494,00","3,54M","-1,11%"
"23.01.2014","48.321,00","49.294,00","49.598,00","48.321,00","3,88M","-1,99%"
"22.01.2014","49.300,00","48.543,00","49.487,00","48.543,00","3,87M","1,56%"
"21.01.2014","48.542,00","48.728,00","49.124,00","48.440,00","3,10M","-0,34%"
"20.01.2014","48.708,00","49.181,00","49.292,00","48.673,00","1,41M","-0,96%"
"17.01.2014","49.182,00","49.696,00","49.868,00","49.174,00","2,62M","-1,03%"
"16.01.2014","49.696,00","50.106,00","50.577,00","49.628,00","2,94M","-0,82%"
"15.01.2014","50.105,00","49.715,00","50.230,00","49.715,00","2,84M","0,81%"
"14.01.2014","49.703,00","49.421,00","49.834,00","49.263,00","2,89M","0,56%"
"13.01.2014","49.427,00","49.708,00","50.003,00","49.309,00","2,80M","-0,54%"
"10.01.2014","49.696,00","49.322,00","50.145,00","49.267,00","3,51M","0,76%"
"09.01.2014","49.322,00","50.576,00","50.576,00","49.259,00","3,70M","-2,48%"
"08.01.2014","50.577,00","50.431,00","50.793,00","50.424,00","2,92M","0,29%"
"07.01.2014","50.430,00","50.982,00","51.478,00","50.429,00","3,34M","-1,07%"
"06.01.2014","50.974,00","50.980,00","51.002,00","50.451,00","3,73M","-0,01%"
"03.01.2014","50.981,00","50.348,00","50.981,00","50.269,00","7,36M","1,27%"
"02.01.2014","50.341,00","51.522,00","51.656,00","50.246,00","3,48M","-2,26%"
"30.12.2013","51.507,00","51.274,00","51.996,00","51.274,00","2,05M","0,47%"
"27.12.2013","51.267,00","51.239,00","51.395,00","51.207,00","2,00M","0,09%"
"26.12.2013","51.221,00","51.358,00","51.610,00","51.185,00","1,81M","-0,26%"
"23.12.2013","51.356,00","51.188,00","51.605,00","51.188,00","2,31M","0,33%"
"20.12.2013","51.186,00","51.620,00","51.641,00","51.025,00","3,72M","-0,87%"
"19.12.2013","51.633,00","50.578,00","51.633,00","50.578,00","2,96M","2,12%"
"18.12.2013","50.563,00","50.110,00","50.869,00","50.110,00","4,53M","0,94%"
"17.12.2013","50.090,00","50.279,00","50.563,00","50.049,00","2,68M","-0,38%"
"16.12.2013","50.280,00","50.049,00","50.611,00","50.049,00","2,80M","0,46%"
"13.12.2013","50.051,00","50.133,00","50.519,00","50.006,00","2,88M","-0,14%"
"12.12.2013","50.122,00","50.077,00","50.331,00","49.842,00","3,05M","0,11%"
"11.12.2013","50.068,00","50.991,00","51.039,00","50.068,00","3,08M","-1,81%"
"10.12.2013","50.993,00","51.167,00","51.334,00","50.956,00","2,13M","-0,34%"
"09.12.2013","51.165,00","50.942,00","51.298,00","50.832,00","2,28M","0,43%"
"06.12.2013","50.944,00","50.788,00","51.365,00","50.610,00","3,35M","0,31%"
"05.12.2013","50.788,00","50.220,00","51.124,00","50.220,00","3,67M","1,14%"
"04.12.2013","50.216,00","50.359,00","50.744,00","50.114,00","3,64M","-0,26%"
"03.12.2013","50.349,00","51.240,00","51.257,00","50.224,00","3,68M","-1,75%"
"02.12.2013","51.245,00","52.479,00","52.479,00","51.245,00","3,79M","-2,36%"
"29.11.2013","52.482,00","51.847,00","52.482,00","51.847,00","2,63M","1,22%"
"28.11.2013","51.847,00","51.862,00","52.458,00","51.697,00","2,42M","-0,03%"
"27.11.2013","51.861,00","51.448,00","52.113,00","51.448,00","3,11M","0,80%"
"26.11.2013","51.447,00","52.259,00","52.410,00","51.433,00","3,73M","-1,56%"
"25.11.2013","52.264,00","52.807,00","52.995,00","52.116,00","3,08M","-1,02%"
"22.11.2013","52.801,00","52.686,00","53.221,00","52.096,00","3,47M","0,21%"
"21.11.2013","52.688,00","53.027,00","53.027,00","52.190,00","3,62M","-0,65%"
"19.11.2013","53.033,00","54.304,00","54.304,00","52.831,00","3,65M","-2,35%"
"18.11.2013","54.307,00","53.452,00","54.317,00","53.452,00","3,32M","1,60%"
"14.11.2013","53.452,00","52.233,00","53.566,00","52.233,00","3,61M","2,34%"
"13.11.2013","52.230,00","51.804,00","52.271,00","51.290,00","3,42M","0,82%"
"12.11.2013","51.804,00","52.624,00","52.811,00","51.636,00","3,85M","-1,56%"
"11.11.2013","52.624,00","52.247,00","52.646,00","52.072,00","2,32M","0,72%"
"08.11.2013","52.249,00","52.739,00","52.868,00","51.735,00","4,11M","-0,93%"
"07.11.2013","52.741,00","53.390,00","53.891,00","52.558,00","4,87M","-1,21%"
"06.11.2013","53.385,00","53.840,00","53.857,00","53.073,00","4,26M","-0,83%"
"05.11.2013","53.832,00","54.436,00","54.539,00","53.731,00","3,33M","-1,11%"
"04.11.2013","54.437,00","54.014,00","54.531,00","54.008,00","2,73M","0,78%"
"01.11.2013","54.013,00","54.255,00","54.387,00","53.753,00","4,09M","-0,45%"
"31.10.2013","54.256,00","54.174,00","54.466,00","53.602,00","12,95M","0,15%"
"30.10.2013","54.173,00","54.541,00","54.764,00","53.917,00","6,04M","-0,67%"
"29.10.2013","54.539,00","55.076,00","55.267,00","54.224,00","6,14M","-0,97%"
"28.10.2013","55.073,00","54.156,00","55.076,00","54.070,00","5,80M","1,70%"
