"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"02.02.2022","2.324,48","2.327,75","2.331,91","2.317,65","95,72M","0,49%"
"01.02.2022","2.313,20","2.309,18","2.321,64","2.304,09","82,83M","1,01%"
"31.01.2022","2.290,16","2.295,76","2.302,16","2.281,30","92,48M","1,03%"
"28.01.2022","2.266,82","2.267,62","2.271,87","2.232,12","123,95M","-0,15%"
"27.01.2022","2.270,13","2.245,50","2.290,02","2.242,22","97,08M","-0,70%"
"26.01.2022","2.286,11","2.259,59","2.297,90","2.257,04","95,77M","2,07%"
"25.01.2022","2.239,72","2.250,56","2.262,96","2.225,73","113,91M","0,71%"
"24.01.2022","2.223,99","2.296,65","2.302,24","2.211,43","111,64M","-3,89%"
"21.01.2022","2.314,06","2.328,11","2.331,67","2.296,10","81,48M","-1,72%"
"20.01.2022","2.354,51","2.343,43","2.359,63","2.325,38","79,34M","0,92%"
"19.01.2022","2.332,96","2.308,15","2.355,27","2.306,98","83,14M","0,44%"
"18.01.2022","2.322,80","2.351,50","2.351,50","2.309,86","86,90M","-1,71%"
"17.01.2022","2.363,12","2.366,73","2.372,94","2.353,46","49,73M","0,20%"
"14.01.2022","2.358,29","2.376,12","2.383,50","2.356,00","70,58M","-1,65%"
"13.01.2022","2.397,96","2.396,43","2.405,24","2.386,56","73,10M","-0,05%"
"12.01.2022","2.399,18","2.398,98","2.405,00","2.374,59","71,34M","0,84%"
"11.01.2022","2.379,19","2.371,15","2.387,13","2.365,11","79,92M","1,12%"
"10.01.2022","2.352,73","2.413,52","2.415,91","2.346,57","87,43M","-2,01%"
"07.01.2022","2.400,95","2.415,48","2.420,35","2.391,70","93,11M","-1,71%"
"05.01.2022","2.442,81","2.459,48","2.460,71","2.442,81","40,39M","-0,54%"
"04.01.2022","2.456,17","2.456,10","2.466,93","2.450,63","69,72M","0,49%"
"03.01.2022","2.444,19","2.424,04","2.450,68","2.424,04","","1,01%"
"30.12.2021","2.419,73","2.417,70","2.425,20","2.415,16","46,26M","0,03%"
"29.12.2021","2.418,90","2.421,55","2.424,06","2.410,76","35,40M","-0,06%"
"28.12.2021","2.420,47","2.407,92","2.422,44","2.406,25","40,49M","0,58%"
"27.12.2021","2.406,61","2.381,16","2.410,40","2.377,76","38,24M","0,88%"
"23.12.2021","2.385,63","2.346,32","2.385,67","2.345,97","55,75M","2,18%"
"22.12.2021","2.334,80","2.322,54","2.334,80","2.312,48","49,65M","0,66%"
"21.12.2021","2.319,52","2.305,13","2.319,52","2.302,51","66,46M","1,48%"
"20.12.2021","2.285,72","2.260,59","2.291,26","2.257,79","68,81M","-0,88%"
"17.12.2021","2.305,92","2.304,65","2.309,61","2.286,63","116,29M","-0,22%"
"16.12.2021","2.311,03","2.330,76","2.333,19","2.304,52","97,31M","0,77%"
"15.12.2021","2.293,46","2.289,55","2.302,02","2.280,76","89,90M","0,31%"
"14.12.2021","2.286,37","2.319,88","2.329,74","2.283,20","75,92M","-1,04%"
"13.12.2021","2.310,35","2.322,11","2.342,51","2.309,45","67,45M","-0,23%"
"10.12.2021","2.315,73","2.312,11","2.328,72","2.308,44","72,23M","-0,35%"
"09.12.2021","2.323,89","2.338,92","2.340,72","2.317,45","89,51M","-0,11%"
"08.12.2021","2.326,55","2.332,69","2.352,68","2.321,15","98,33M","-0,36%"
"07.12.2021","2.334,84","2.305,71","2.338,68","2.304,50","94,88M","2,16%"
"06.12.2021","2.285,53","2.260,31","2.288,66","2.247,79","81,07M","1,99%"
"03.12.2021","2.240,83","2.278,92","2.283,67","2.238,29","74,70M","-0,99%"
"02.12.2021","2.263,20","2.261,48","2.276,13","2.243,67","91,30M","-1,20%"
"01.12.2021","2.290,72","2.261,53","2.292,88","2.252,04","82,10M","2,19%"
"30.11.2021","2.241,66","2.245,21","2.273,99","2.229,50","178,29M","-1,35%"
"29.11.2021","2.272,27","2.262,56","2.286,21","2.255,36","86,85M","1,34%"
"26.11.2021","2.242,18","2.266,63","2.279,66","2.241,65","131,84M","-4,00%"
"25.11.2021","2.335,59","2.342,37","2.348,46","2.326,98","63,98M","-0,04%"
"24.11.2021","2.336,50","2.339,78","2.352,65","2.324,46","81,20M","0,09%"
"23.11.2021","2.334,31","2.352,18","2.357,61","2.331,73","79,57M","-1,45%"
"22.11.2021","2.368,57","2.378,95","2.384,43","2.368,57","96,24M","-0,23%"
"19.11.2021","2.373,92","2.379,63","2.389,11","2.356,40","106,25M","0,04%"
"18.11.2021","2.373,04","2.383,24","2.387,14","2.366,83","75,10M","-0,46%"
"17.11.2021","2.384,10","2.376,78","2.384,10","2.364,89","76,75M","-0,06%"
"16.11.2021","2.385,63","2.379,27","2.390,34","2.368,97","68,12M","0,47%"
"15.11.2021","2.374,47","2.360,38","2.374,71","2.358,13","62,50M","0,38%"
"12.11.2021","2.365,45","2.347,52","2.366,46","2.345,25","73,13M","0,81%"
"11.11.2021","2.346,46","2.331,08","2.351,03","2.328,57","67,18M","0,65%"
"10.11.2021","2.331,42","2.324,47","2.333,17","2.316,64","75,68M","0,19%"
"09.11.2021","2.327,12","2.326,86","2.338,95","2.321,54","69,69M","-0,20%"
"08.11.2021","2.331,84","2.320,73","2.337,23","2.319,60","71,95M","0,30%"
"05.11.2021","2.324,90","2.326,23","2.333,64","2.322,56","40,07M","-0,22%"
"04.11.2021","2.330,07","2.330,56","2.331,92","2.320,42","76,28M","0,53%"
"03.11.2021","2.317,67","2.300,37","2.317,67","2.295,37","74,35M","0,65%"
"02.11.2021","2.302,67","2.300,57","2.303,91","2.288,36","72,86M","0,02%"
"01.11.2021","2.302,26","2.301,01","2.310,61","2.295,76","60,37M","0,50%"
"29.10.2021","2.290,85","2.297,44","2.303,10","2.275,36","83,51M","-0,97%"
"28.10.2021","2.313,24","2.310,64","2.316,02","2.301,61","85,71M","-0,43%"
"27.10.2021","2.323,17","2.334,08","2.339,78","2.320,91","89,67M","-0,90%"
"26.10.2021","2.344,20","2.326,96","2.352,24","2.324,55","95,96M","0,60%"
"25.10.2021","2.330,13","2.352,99","2.353,63","2.326,72","82,22M","-0,80%"
"22.10.2021","2.348,84","2.327,07","2.352,04","2.316,16","91,77M","1,02%"
"21.10.2021","2.325,15","2.311,56","2.328,07","2.307,54","96,34M","-0,05%"
"20.10.2021","2.326,25","2.318,74","2.326,74","2.304,34","100,36M","-0,02%"
"19.10.2021","2.326,66","2.319,34","2.329,64","2.314,15","91,46M","0,65%"
"18.10.2021","2.311,70","2.309,98","2.326,44","2.303,15","79,59M","-0,14%"
"15.10.2021","2.314,98","2.305,96","2.318,79","2.298,75","70,44M","0,79%"
"14.10.2021","2.296,77","2.289,64","2.298,10","2.282,01","78,08M","0,87%"
"13.10.2021","2.276,95","2.246,96","2.280,99","2.235,67","69,92M","1,15%"
"12.10.2021","2.251,01","2.210,16","2.252,40","2.204,62","67,81M","0,78%"
"11.10.2021","2.233,52","2.232,50","2.234,74","2.215,36","60,63M","-0,30%"
"08.10.2021","2.240,22","2.257,62","2.259,29","2.234,72","62,29M","-0,78%"
"07.10.2021","2.257,74","2.245,40","2.260,48","2.237,77","76,69M","1,65%"
"06.10.2021","2.221,06","2.239,69","2.239,83","2.203,58","88,10M","-1,50%"
"05.10.2021","2.254,83","2.231,75","2.254,83","2.223,66","66,18M","0,96%"
"04.10.2021","2.233,30","2.241,54","2.254,38","2.228,52","65,24M","-0,93%"
"01.10.2021","2.254,18","2.224,40","2.256,59","2.218,20","80,59M","-0,22%"
"30.09.2021","2.259,18","2.270,66","2.278,20","2.249,46","84,94M","0,16%"
"29.09.2021","2.255,55","2.264,75","2.275,31","2.250,19","73,17M","0,07%"
"28.09.2021","2.254,02","2.297,57","2.299,84","2.253,66","93,96M","-2,17%"
"27.09.2021","2.304,01","2.329,72","2.333,65","2.300,58","68,96M","-0,40%"
"24.09.2021","2.313,27","2.332,38","2.332,38","2.309,11","60,40M","-1,06%"
"23.09.2021","2.338,00","2.320,11","2.340,10","2.316,99","75,81M","1,69%"
"22.09.2021","2.299,15","2.294,79","2.302,82","2.284,50","69,06M","1,07%"
"21.09.2021","2.274,88","2.273,62","2.294,45","2.273,44","70,87M","0,11%"
"20.09.2021","2.272,46","2.296,53","2.299,80","2.257,32","106,25M","-2,20%"
"17.09.2021","2.323,55","2.358,64","2.361,03","2.321,48","126,02M","-0,87%"
"16.09.2021","2.344,03","2.332,75","2.354,49","2.328,63","67,18M","0,83%"
"15.09.2021","2.324,75","2.338,18","2.342,86","2.318,63","74,63M","-0,73%"
"14.09.2021","2.341,77","2.338,19","2.342,72","2.326,67","65,71M","0,28%"
"13.09.2021","2.335,34","2.355,10","2.358,23","2.335,23","65,11M","-0,61%"
"10.09.2021","2.349,67","2.355,58","2.364,30","2.347,51","61,18M","-0,16%"
"09.09.2021","2.353,39","2.329,42","2.367,71","2.327,57","74,65M","0,27%"
"08.09.2021","2.347,16","2.361,20","2.362,88","2.341,36","67,63M","-1,29%"
"07.09.2021","2.377,94","2.391,55","2.394,19","2.369,80","53,59M","-0,68%"
"06.09.2021","2.394,26","2.379,59","2.398,15","2.377,57","44,48M","1,04%"
"03.09.2021","2.369,73","2.388,48","2.392,97","2.369,73","60,16M","-0,78%"
"02.09.2021","2.388,40","2.369,66","2.390,19","2.369,66","62,40M","0,83%"
"01.09.2021","2.368,67","2.369,51","2.375,29","2.356,99","57,77M","0,74%"
"31.08.2021","2.351,25","2.377,09","2.379,83","2.347,61","88,63M","-0,91%"
"30.08.2021","2.372,81","2.377,03","2.380,79","2.366,61","36,35M","-0,01%"
"27.08.2021","2.373,14","2.369,17","2.376,03","2.364,35","40,14M","0,06%"
"26.08.2021","2.371,70","2.364,23","2.374,67","2.361,90","48,05M","-0,19%"
"25.08.2021","2.376,16","2.363,07","2.376,61","2.362,33","45,56M","0,38%"
"24.08.2021","2.367,05","2.378,59","2.381,18","2.358,58","46,48M","-0,19%"
"23.08.2021","2.371,55","2.377,74","2.379,57","2.356,27","48,93M","0,47%"
"20.08.2021","2.360,50","2.330,30","2.364,80","2.319,53","58,90M","1,30%"
"19.08.2021","2.330,30","2.341,68","2.350,45","2.314,08","72,53M","-1,73%"
"18.08.2021","2.371,37","2.385,58","2.393,64","2.367,98","51,55M","-0,51%"
"17.08.2021","2.383,45","2.367,26","2.386,31","2.363,10","56,33M","0,42%"
"16.08.2021","2.373,55","2.396,99","2.397,07","2.368,66","51,33M","-1,39%"
"13.08.2021","2.407,04","2.405,97","2.412,63","2.403,79","41,12M","0,06%"
"12.08.2021","2.405,53","2.400,95","2.406,31","2.395,47","43,06M","0,17%"
"11.08.2021","2.401,49","2.397,18","2.404,36","2.388,29","45,46M","0,32%"
"10.08.2021","2.393,74","2.385,92","2.395,28","2.385,76","42,12M","0,38%"
"09.08.2021","2.384,76","2.375,80","2.385,70","2.367,51","40,53M","0,18%"
"06.08.2021","2.380,46","2.395,20","2.396,41","2.379,68","43,40M","-0,55%"
"05.08.2021","2.393,68","2.391,02","2.403,67","2.390,40","46,53M","0,02%"
"04.08.2021","2.393,10","2.388,25","2.397,29","2.382,30","52,12M","0,54%"
"03.08.2021","2.380,14","2.382,37","2.383,75","2.370,65","56,12M","-0,06%"
"02.08.2021","2.381,66","2.382,49","2.392,69","2.374,71","54,41M","0,50%"
"30.07.2021","2.369,89","2.369,38","2.373,99","2.353,14","62,94M","-0,60%"
"29.07.2021","2.384,19","2.391,08","2.392,46","2.379,77","53,17M","0,10%"
"28.07.2021","2.381,89","2.378,78","2.384,77","2.373,62","52,21M","0,25%"
"27.07.2021","2.375,97","2.378,22","2.385,72","2.366,99","60,00M","-0,49%"
"26.07.2021","2.387,66","2.377,81","2.392,76","2.375,11","57,07M","0,12%"
"23.07.2021","2.384,69","2.363,45","2.384,80","2.357,84","64,02M","1,37%"
"22.07.2021","2.352,35","2.346,96","2.357,14","2.341,02","69,52M","0,77%"
"21.07.2021","2.334,37","2.317,24","2.338,73","2.316,78","100,23M","1,34%"
"20.07.2021","2.303,54","2.298,13","2.310,20","2.281,93","87,58M","0,70%"
"19.07.2021","2.287,47","2.330,48","2.330,48","2.280,54","89,49M","-2,20%"
"16.07.2021","2.338,80","2.348,66","2.355,06","2.332,12","121,52M","-0,24%"
"15.07.2021","2.344,49","2.354,18","2.364,99","2.337,81","65,92M","-0,50%"
"14.07.2021","2.356,34","2.344,41","2.358,68","2.338,42","58,70M","0,30%"
"13.07.2021","2.349,19","2.339,91","2.353,30","2.333,69","56,88M","0,49%"
"12.07.2021","2.337,73","2.320,88","2.338,10","2.313,21","48,99M","0,78%"
"09.07.2021","2.319,53","2.301,94","2.321,35","2.299,02","61,44M","1,29%"
"08.07.2021","2.289,94","2.317,56","2.321,23","2.279,12","71,03M","-1,55%"
"07.07.2021","2.326,07","2.299,73","2.326,07","2.299,73","62,03M","1,63%"
"06.07.2021","2.288,70","2.300,36","2.312,77","2.285,04","56,72M","-0,45%"
"05.07.2021","2.299,07","2.286,54","2.299,32","2.271,94","43,53M","0,44%"
"02.07.2021","2.288,93","2.280,71","2.299,01","2.279,87","61,63M","0,66%"
"01.07.2021","2.273,89","2.273,40","2.279,49","2.254,42","69,87M","0,48%"
"30.06.2021","2.263,13","2.280,05","2.285,85","2.249,02","97,16M","-0,73%"
"29.06.2021","2.279,75","2.256,78","2.282,33","2.256,31","56,77M","1,04%"
"28.06.2021","2.256,34","2.275,63","2.276,98","2.254,01","66,20M","-0,64%"
"24.06.2021","2.270,94","2.246,23","2.271,54","2.245,22","62,66M","1,28%"
"23.06.2021","2.242,24","2.272,12","2.275,13","2.242,24","72,67M","-1,14%"
"22.06.2021","2.268,00","2.272,21","2.274,09","2.253,64","63,19M","0,09%"
"21.06.2021","2.265,87","2.233,72","2.270,06","2.227,25","64,95M","0,79%"
"18.06.2021","2.248,02","2.267,62","2.285,85","2.245,20","108,31M","-1,09%"
"17.06.2021","2.272,81","2.275,60","2.283,99","2.269,55","72,15M","-0,59%"
"16.06.2021","2.286,41","2.283,02","2.293,28","2.273,79","72,32M","0,28%"
"15.06.2021","2.280,07","2.294,87","2.298,11","2.278,15","62,18M","-0,20%"
"14.06.2021","2.284,64","2.286,22","2.300,38","2.274,65","56,97M","0,27%"
"11.06.2021","2.278,60","2.269,33","2.281,40","2.263,32","55,43M","0,47%"
"10.06.2021","2.267,92","2.273,25","2.273,25","2.260,52","63,31M","-0,19%"
"09.06.2021","2.272,29","2.276,42","2.278,25","2.264,83","51,16M","-0,11%"
"08.06.2021","2.274,88","2.264,23","2.281,57","2.261,60","58,81M","0,32%"
"07.06.2021","2.267,71","2.271,24","2.280,01","2.265,70","51,31M","-0,16%"
"04.06.2021","2.271,43","2.272,18","2.286,85","2.262,44","60,54M","-0,08%"
"03.06.2021","2.273,35","2.269,88","2.274,02","2.248,68","69,65M","0,20%"
"02.06.2021","2.268,80","2.267,42","2.275,75","2.259,44","72,42M","0,19%"
"01.06.2021","2.264,52","2.253,04","2.274,99","2.250,76","78,25M","1,01%"
"31.05.2021","2.241,87","2.254,82","2.259,64","2.241,87","70,13M","-0,60%"
"28.05.2021","2.255,46","2.249,57","2.258,93","2.240,89","74,48M","0,49%"
"27.05.2021","2.244,46","2.225,09","2.251,52","2.221,39","168,37M","0,78%"
"26.05.2021","2.227,07","2.245,33","2.252,57","2.220,65","90,51M","-0,72%"
"25.05.2021","2.243,17","2.248,30","2.254,42","2.241,39","68,49M","-0,08%"
"24.05.2021","2.245,04","2.243,00","2.248,48","2.235,77","51,60M","0,19%"
"21.05.2021","2.240,84","2.249,33","2.249,46","2.226,89","75,82M","0,03%"
"20.05.2021","2.240,28","2.214,76","2.241,17","2.204,47","78,20M","1,76%"
"19.05.2021","2.201,51","2.224,13","2.226,66","2.189,48","98,48M","-2,14%"
"18.05.2021","2.249,68","2.245,92","2.254,30","2.239,69","73,22M","0,86%"
"17.05.2021","2.230,40","2.245,45","2.253,59","2.220,08","60,57M","-0,78%"
"14.05.2021","2.247,88","2.227,60","2.248,73","2.212,36","85,45M","1,91%"
"12.05.2021","2.205,79","2.191,62","2.215,69","2.191,44","46,25M","0,55%"
"11.05.2021","2.193,76","2.246,21","2.249,63","2.188,51","86,62M","-3,15%"
"10.05.2021","2.265,01","2.266,90","2.268,43","2.248,06","66,40M","0,22%"
"07.05.2021","2.260,13","2.266,23","2.269,44","2.247,44","73,36M","0,60%"
"06.05.2021","2.246,61","2.251,27","2.256,80","2.227,35","73,90M","-0,39%"
"05.05.2021","2.255,49","2.214,72","2.255,53","2.213,72","72,60M","2,78%"
"04.05.2021","2.194,58","2.236,62","2.239,69","2.191,48","88,42M","-1,66%"
"03.05.2021","2.231,59","2.225,01","2.238,41","2.211,73","68,43M","0,66%"
"30.04.2021","2.217,02","2.238,98","2.243,12","2.217,02","50,16M","-0,71%"
"29.04.2021","2.232,84","2.250,19","2.257,41","2.230,83","101,06M","-0,29%"
"28.04.2021","2.239,25","2.266,22","2.266,22","2.223,17","81,06M","-1,04%"
"27.04.2021","2.262,84","2.248,10","2.262,84","2.237,56","88,81M","0,82%"
"26.04.2021","2.244,36","2.246,44","2.247,68","2.234,58","63,23M","0,15%"
"23.04.2021","2.240,95","2.222,48","2.241,03","2.220,72","84,18M","0,38%"
"22.04.2021","2.232,42","2.241,35","2.241,35","2.222,42","82,63M","0,19%"
"21.04.2021","2.228,29","2.214,58","2.229,66","2.210,67","84,22M","1,06%"
"20.04.2021","2.204,81","2.253,51","2.261,53","2.197,46","95,12M","-2,34%"
"19.04.2021","2.257,60","2.280,50","2.284,84","2.256,34","65,17M","-1,00%"
"16.04.2021","2.280,50","2.241,13","2.280,50","2.238,15","81,27M","1,67%"
"15.04.2021","2.242,98","2.232,38","2.246,04","2.232,24","71,67M","0,67%"
"14.04.2021","2.228,16","2.245,81","2.246,04","2.223,52","74,66M","-0,85%"
"13.04.2021","2.247,21","2.234,65","2.250,25","2.231,05","87,56M","0,51%"
"12.04.2021","2.235,73","2.246,43","2.246,43","2.231,62","61,75M","-0,65%"
"09.04.2021","2.250,40","2.243,18","2.250,40","2.236,81","59,47M","0,45%"
"08.04.2021","2.240,40","2.237,20","2.247,66","2.236,14","71,45M","0,49%"
"07.04.2021","2.229,56","2.230,98","2.232,81","2.221,31","74,43M","-0,03%"
"06.04.2021","2.230,25","2.224,64","2.230,27","2.216,57","89,95M","1,25%"
"01.04.2021","2.202,61","2.195,23","2.207,68","2.190,04","37,43M","0,44%"
"31.03.2021","2.192,86","2.195,74","2.201,46","2.188,73","79,60M","-0,57%"
"30.03.2021","2.205,41","2.187,21","2.205,48","2.185,33","75,43M","1,06%"
"29.03.2021","2.182,21","2.197,52","2.200,40","2.180,28","78,86M","-0,75%"
"26.03.2021","2.198,80","2.178,92","2.198,80","2.177,24","74,29M","1,18%"
"25.03.2021","2.173,24","2.172,92","2.184,22","2.152,50","85,84M","-0,52%"
"24.03.2021","2.184,60","2.154,13","2.185,68","2.153,36","92,10M","0,76%"
"23.03.2021","2.168,12","2.172,58","2.174,68","2.150,51","94,32M","-0,30%"
"22.03.2021","2.174,63","2.160,96","2.178,75","2.150,99","80,29M","0,25%"
"19.03.2021","2.169,18","2.166,02","2.181,62","2.158,72","115,67M","-0,50%"
"18.03.2021","2.179,99","2.179,41","2.187,32","2.170,01","85,96M","0,33%"
"17.03.2021","2.172,86","2.176,22","2.179,84","2.166,81","101,04M","-0,33%"
"16.03.2021","2.180,14","2.174,05","2.184,46","2.172,32","85,05M","0,85%"
"15.03.2021","2.161,83","2.175,53","2.188,03","2.158,70","74,81M","-0,33%"
"12.03.2021","2.168,96","2.158,08","2.168,96","2.152,38","78,29M","0,15%"
"11.03.2021","2.165,66","2.142,43","2.167,10","2.140,15","86,41M","1,46%"
"10.03.2021","2.134,46","2.120,39","2.138,06","2.113,50","81,82M","0,45%"
"09.03.2021","2.124,85","2.102,59","2.125,11","2.098,63","74,20M","1,03%"
"08.03.2021","2.103,10","2.062,34","2.106,43","2.056,67","90,62M","2,66%"
"05.03.2021","2.048,57","2.053,90","2.068,61","2.042,24","75,33M","-0,80%"
"04.03.2021","2.065,15","2.064,69","2.074,29","2.054,70","81,99M","-0,42%"
"03.03.2021","2.073,78","2.076,49","2.082,15","2.057,16","86,40M","0,32%"
"02.03.2021","2.067,10","2.054,55","2.074,84","2.049,96","73,49M","0,61%"
"01.03.2021","2.054,67","2.029,74","2.054,77","2.029,74","67,20M","2,23%"
"26.02.2021","2.009,91","2.009,95","2.030,12","2.000,62","96,81M","-1,42%"
"25.02.2021","2.038,93","2.048,41","2.053,54","2.035,96","84,43M","0,08%"
"24.02.2021","2.037,25","2.013,68","2.039,39","2.011,88","112,42M","1,01%"
"23.02.2021","2.016,83","2.034,06","2.036,86","1.993,28","85,11M","-0,70%"
"22.02.2021","2.031,04","2.028,27","2.034,24","2.016,79","73,63M","-0,29%"
"19.02.2021","2.036,97","2.019,21","2.036,97","2.017,55","88,49M","1,05%"
"18.02.2021","2.015,81","2.015,35","2.025,09","2.007,48","78,39M","-0,07%"
"17.02.2021","2.017,26","2.031,44","2.035,17","2.011,97","76,28M","-1,02%"
"16.02.2021","2.038,07","2.038,18","2.043,97","2.033,76","66,48M","-0,06%"
"15.02.2021","2.039,29","2.036,07","2.041,70","2.029,08","60,25M","0,72%"
"12.02.2021","2.024,72","2.006,26","2.025,87","2.004,44","59,32M","0,73%"
"11.02.2021","2.010,07","2.003,68","2.010,07","1.996,95","56,15M","0,60%"
"10.02.2021","1.998,06","2.000,98","2.009,94","1.985,74","71,47M","-0,06%"
"09.02.2021","1.999,19","2.005,26","2.005,26","1.992,17","62,00M","-0,17%"
"08.02.2021","2.002,52","2.000,79","2.006,68","1.996,29","69,83M","0,66%"
"05.02.2021","1.989,34","2.008,22","2.008,22","1.985,95","83,19M","-0,85%"
"04.02.2021","2.006,33","2.002,82","2.007,39","1.995,90","105,48M","0,43%"
"03.02.2021","1.997,66","2.005,06","2.005,75","1.988,67","89,74M","0,46%"
"02.02.2021","1.988,49","1.985,93","1.993,87","1.979,60","92,65M","0,54%"
"01.02.2021","1.977,81","1.960,54","1.978,15","1.954,32","96,33M","1,49%"
"29.01.2021","1.948,79","1.958,26","1.978,65","1.948,20","143,08M","-1,15%"
"28.01.2021","1.971,40","1.965,66","1.979,07","1.932,48","115,48M","-0,24%"
"27.01.2021","1.976,20","1.995,21","1.996,73","1.958,65","112,52M","-0,78%"
"26.01.2021","1.991,66","1.977,36","1.998,41","1.974,80","75,71M","0,84%"
"25.01.2021","1.975,06","1.994,41","2.000,13","1.970,82","78,44M","-0,56%"
"22.01.2021","1.986,24","1.981,39","1.987,03","1.974,48","64,24M","-0,05%"
"21.01.2021","1.987,26","1.992,46","1.996,44","1.980,29","83,65M","0,45%"
"20.01.2021","1.978,37","1.967,43","1.985,74","1.967,06","79,44M","1,05%"
"19.01.2021","1.957,85","1.975,81","1.978,63","1.956,33","75,20M","-0,23%"
"18.01.2021","1.962,43","1.952,14","1.964,14","1.951,68","49,81M","0,39%"
"15.01.2021","1.954,70","1.969,73","1.973,60","1.945,84","76,08M","-0,89%"
"14.01.2021","1.972,22","1.964,24","1.974,79","1.963,80","84,70M","0,51%"
"13.01.2021","1.962,26","1.957,90","1.965,67","1.951,88","68,93M","0,19%"
"12.01.2021","1.958,62","1.945,36","1.960,59","1.945,02","76,77M","0,88%"
"11.01.2021","1.941,49","1.948,03","1.955,91","1.939,07","68,67M","-0,40%"
"08.01.2021","1.949,37","1.951,17","1.955,24","1.943,06","78,13M","0,51%"
"07.01.2021","1.939,49","1.931,84","1.941,01","1.925,03","111,07M","2,49%"
"05.01.2021","1.892,35","1.885,43","1.908,07","1.885,33","38,37M","-0,17%"
"04.01.2021","1.895,49","1.887,82","1.911,20","1.887,82","71,99M","1,11%"
"30.12.2020","1.874,74","1.891,31","1.894,69","1.874,74","65,45M","-0,97%"
"29.12.2020","1.893,06","1.891,06","1.902,40","1.888,29","51,15M","0,35%"
"28.12.2020","1.886,38","1.877,07","1.887,47","1.868,22","43,28M","0,98%"
"23.12.2020","1.867,99","1.865,69","1.867,99","1.855,89","42,68M","0,25%"
"22.12.2020","1.863,28","1.850,22","1.864,19","1.848,46","56,14M","0,98%"
"21.12.2020","1.845,11","1.861,38","1.866,93","1.834,30","99,78M","-2,21%"
"18.12.2020","1.886,88","1.881,76","1.898,22","1.881,07","116,27M","0,09%"
"17.12.2020","1.885,18","1.900,24","1.902,68","1.883,66","86,17M","-0,37%"
"16.12.2020","1.892,26","1.897,63","1.908,01","1.880,10","100,41M","0,13%"
"15.12.2020","1.889,84","1.885,71","1.899,98","1.876,28","121,12M","-0,04%"
"14.12.2020","1.890,65","1.900,22","1.908,23","1.888,08","75,68M","-0,03%"
"11.12.2020","1.891,22","1.892,19","1.896,39","1.873,22","94,80M","-0,82%"
"10.12.2020","1.906,81","1.925,84","1.927,28","1.894,88","89,51M","-1,02%"
"09.12.2020","1.926,42","1.931,82","1.934,30","1.922,97","75,76M","0,05%"
"08.12.2020","1.925,50","1.903,54","1.925,50","1.897,09","75,86M","0,94%"
"07.12.2020","1.907,61","1.917,82","1.920,00","1.902,44","76,27M","-0,49%"
"04.12.2020","1.916,94","1.910,89","1.919,31","1.908,96","68,48M","0,25%"
"03.12.2020","1.912,18","1.918,21","1.920,14","1.904,10","72,20M","-0,36%"
"02.12.2020","1.918,99","1.916,36","1.925,86","1.914,11","73,77M","-0,26%"
"01.12.2020","1.924,00","1.923,47","1.927,71","1.913,07","67,37M","0,34%"
"30.11.2020","1.917,54","1.930,57","1.935,11","1.916,87","123,31M","-1,01%"
"27.11.2020","1.937,09","1.924,57","1.938,71","1.923,90","58,54M","0,27%"
"26.11.2020","1.931,97","1.938,28","1.940,70","1.929,70","52,57M","0,03%"
"25.11.2020","1.931,43","1.941,38","1.950,81","1.927,57","83,74M","-0,35%"
"24.11.2020","1.938,14","1.934,43","1.938,57","1.927,25","90,13M","0,85%"
"23.11.2020","1.921,77","1.931,96","1.940,09","1.921,77","69,19M","-0,24%"
"20.11.2020","1.926,47","1.911,55","1.932,99","1.909,55","78,34M","0,58%"
"19.11.2020","1.915,40","1.907,58","1.921,75","1.904,87","74,25M","-0,37%"
"18.11.2020","1.922,53","1.914,64","1.928,57","1.910,96","79,28M","0,02%"
"17.11.2020","1.922,20","1.913,21","1.925,32","1.911,17","86,25M","0,19%"
"16.11.2020","1.918,46","1.907,47","1.926,93","1.901,78","96,75M","1,12%"
"13.11.2020","1.897,30","1.883,69","1.901,94","1.882,22","100,52M","0,26%"
"12.11.2020","1.892,41","1.888,50","1.906,78","1.886,21","101,10M","-0,55%"
"11.11.2020","1.902,89","1.883,13","1.908,34","1.880,30","117,53M","0,92%"
"10.11.2020","1.885,54","1.888,14","1.893,30","1.873,90","131,14M","-0,17%"
"09.11.2020","1.888,74","1.844,90","1.903,18","1.843,08","169,30M","3,80%"
"06.11.2020","1.819,52","1.818,70","1.827,23","1.801,67","67,72M","-0,15%"
"05.11.2020","1.822,21","1.809,18","1.823,83","1.805,52","82,65M","1,49%"
"04.11.2020","1.795,53","1.748,28","1.801,02","1.740,36","90,61M","1,31%"
"03.11.2020","1.772,27","1.762,96","1.774,98","1.757,57","81,04M","1,36%"
"02.11.2020","1.748,42","1.723,25","1.752,53","1.710,12","82,13M","1,79%"
"30.10.2020","1.717,62","1.702,69","1.722,77","1.702,69","48,65M","0,09%"
"29.10.2020","1.716,03","1.718,94","1.733,79","1.704,80","84,41M","-0,39%"
"28.10.2020","1.722,67","1.738,30","1.744,48","1.715,24","109,16M","-2,34%"
"27.10.2020","1.764,01","1.784,65","1.785,31","1.757,30","85,62M","-0,62%"
"26.10.2020","1.775,01","1.797,70","1.808,93","1.774,94","80,53M","-2,47%"
