"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"23.06.2016","10.255,27","10.288,47","10.312,61","10.183,01","9,76B","-0,41%"
"22.06.2016","10.297,98","10.108,96","10.297,98","10.104,88","8,76B","1,64%"
"21.06.2016","10.131,86","10.285,04","10.357,18","10.093,15","10,97B","-0,88%"
"20.06.2016","10.221,85","10.183,77","10.241,91","10.101,63","8,78B","0,39%"
"17.06.2016","10.182,53","10.135,38","10.261,97","10.113,95","10,22B","0,67%"
"16.06.2016","10.115,12","10.154,18","10.199,52","10.090,23","10,61B","-0,58%"
"15.06.2016","10.173,85","9.790,88","10.215,61","9.779,11","10,81B","2,82%"
"14.06.2016","9.895,15","9.830,55","9.927,59","9.795,94","7,69B","0,33%"
"13.06.2016","9.862,58","10.190,78","10.256,62","9.862,58","11,03B","-4,40%"
"08.06.2016","10.316,82","10.330,18","10.372,98","10.232,13","9,49B","-0,30%"
"07.06.2016","10.347,84","10.365,81","10.371,87","10.297,42","9,19B","-0,15%"
"06.06.2016","10.363,08","10.383,45","10.403,81","10.296,18","9,90B","0,18%"
"03.06.2016","10.344,91","10.275,94","10.412,95","10.258,02","12,20B","0,69%"
"02.06.2016","10.274,02","10.192,51","10.274,02","10.181,18","10,65B","0,64%"
"01.06.2016","10.209,14","10.184,23","10.284,36","10.177,22","13,02B","0,48%"
"31.05.2016","10.159,93","9.786,00","10.159,93","9.786,00","12,77B","4,00%"
"30.05.2016","9.768,84","9.756,87","9.847,70","9.681,24","6,31B","-0,46%"
"27.05.2016","9.813,63","9.798,34","9.878,74","9.775,22","7,66B","-0,13%"
"26.05.2016","9.826,14","9.766,08","9.826,14","9.605,45","7,76B","0,42%"
"25.05.2016","9.784,60","9.883,94","9.930,81","9.756,52","7,05B","-0,38%"
"24.05.2016","9.821,70","9.903,17","9.903,17","9.765,65","7,13B","-0,97%"
"23.05.2016","9.918,16","9.839,78","9.937,83","9.839,76","7,72B","1,03%"
"20.05.2016","9.816,75","9.657,75","9.816,75","9.628,98","6,95B","0,85%"
"19.05.2016","9.733,74","9.684,12","9.847,22","9.684,12","7,48B","0,40%"
"18.05.2016","9.694,78","9.835,58","9.835,58","9.591,18","8,54B","-2,16%"
"17.05.2016","9.908,79","9.918,43","10.007,38","9.839,86","8,40B","-0,01%"
"16.05.2016","9.910,08","9.729,79","9.910,08","9.690,33","6,98B","1,55%"
"13.05.2016","9.759,27","9.769,13","9.880,69","9.710,17","6,49B","-0,38%"
"12.05.2016","9.796,58","9.664,28","9.801,20","9.544,12","7,29B","0,16%"
"11.05.2016","9.781,15","9.848,32","9.904,53","9.743,08","7,26B","-0,12%"
"10.05.2016","9.793,21","9.770,30","9.836,98","9.738,52","6,42B","0,03%"
"09.05.2016","9.790,48","10.018,51","10.018,51","9.747,87","9,56B","-3,07%"
"06.05.2016","10.100,53","10.473,30","10.501,43","10.100,53","11,93B","-3,57%"
"05.05.2016","10.474,01","10.403,55","10.480,22","10.372,22","8,06B","0,49%"
"04.05.2016","10.422,80","10.401,67","10.498,32","10.389,77","9,32B","-0,18%"
"03.05.2016","10.441,92","10.144,15","10.441,92","10.105,80","9,68B","2,96%"
"29.04.2016","10.141,54","10.111,61","10.196,92","10.100,18","6,26B","-0,08%"
"28.04.2016","10.149,91","10.178,24","10.198,95","9.990,67","7,64B","-0,24%"
"27.04.2016","10.174,16","10.221,83","10.279,09","10.159,50","7,46B","-0,35%"
"26.04.2016","10.209,90","10.095,96","10.209,90","10.076,74","6,97B","1,02%"
"25.04.2016","10.106,79","10.122,13","10.137,75","9.986,39","7,32B","-0,44%"
"22.04.2016","10.151,76","9.995,12","10.151,76","9.976,05","8,29B","0,92%"
"21.04.2016","10.058,80","10.120,11","10.242,36","10.049,35","10,63B","-1,04%"
"20.04.2016","10.164,74","10.632,07","10.647,09","10.011,57","14,76B","-4,13%"
"19.04.2016","10.602,46","10.618,83","10.649,25","10.531,54","8,58B","0,32%"
"18.04.2016","10.568,93","10.665,44","10.665,44","10.508,98","9,75B","-1,53%"
"15.04.2016","10.733,64","10.774,49","10.784,60","10.680,74","10,27B","-0,35%"
"14.04.2016","10.771,61","10.741,65","10.771,96","10.651,92","12,30B","0,81%"
"13.04.2016","10.684,92","10.599,22","10.810,41","10.599,22","16,66B","1,44%"
"12.04.2016","10.533,41","10.600,80","10.624,59","10.430,31","10,16B","-0,72%"
"11.04.2016","10.609,59","10.513,87","10.667,04","10.513,87","12,08B","1,88%"
"08.04.2016","10.413,54","10.425,01","10.457,01","10.288,80","10,59B","-0,87%"
"07.04.2016","10.504,88","10.719,27","10.743,23","10.504,88","12,80B","-1,68%"
"06.04.2016","10.683,86","10.604,23","10.696,03","10.570,14","12,42B","0,41%"
"05.04.2016","10.640,27","10.393,65","10.656,15","10.373,54","13,03B","2,51%"
"01.04.2016","10.379,65","10.410,68","10.442,30","10.224,37","10,27B","-0,72%"
"31.03.2016","10.455,37","10.494,52","10.552,58","10.426,45","12,12B","0,09%"
"30.03.2016","10.445,69","10.187,64","10.445,69","10.187,64","11,21B","3,48%"
"29.03.2016","10.094,71","10.259,71","10.279,00","10.024,06","10,07B","-1,77%"
"28.03.2016","10.276,84","10.399,17","10.494,20","10.248,27","11,72B","-0,61%"
"25.03.2016","10.339,68","10.256,41","10.371,52","10.223,16","10,32B","0,54%"
"24.03.2016","10.283,68","10.346,56","10.473,22","10.263,56","13,25B","-1,52%"
"23.03.2016","10.442,38","10.317,93","10.442,38","10.277,25","12,08B","0,95%"
"22.03.2016","10.344,08","10.308,91","10.435,13","10.254,69","13,93B","-0,48%"
"21.03.2016","10.394,14","10.255,90","10.394,14","10.234,65","17,99B","2,64%"
"18.03.2016","10.126,59","9.841,04","10.170,69","9.833,11","16,60B","3,42%"
"17.03.2016","9.791,85","9.515,63","9.820,99","9.511,71","11,57B","3,41%"
"16.03.2016","9.469,03","9.629,82","9.661,93","9.418,55","7,48B","-1,10%"
"15.03.2016","9.574,19","9.636,63","9.677,48","9.536,27","8,43B","-0,94%"
"14.03.2016","9.665,13","9.466,42","9.763,36","9.466,42","10,49B","3,22%"
"11.03.2016","9.363,41","9.286,52","9.430,95","9.254,24","6,24B","-0,29%"
"10.03.2016","9.390,35","9.526,19","9.600,23","9.382,16","7,37B","-1,39%"
"09.03.2016","9.523,14","9.525,25","9.672,49","9.466,49","9,05B","-2,15%"
"08.03.2016","9.732,73","9.690,57","9.732,73","9.348,76","11,83B","0,30%"
"07.03.2016","9.703,83","9.642,25","9.805,37","9.614,69","10,45B","1,75%"
"04.03.2016","9.536,71","9.721,23","9.797,56","9.447,11","14,25B","-2,31%"
"03.03.2016","9.762,01","9.770,74","9.946,93","9.749,00","15,89B","-0,04%"
"02.03.2016","9.766,37","9.308,49","9.781,91","9.308,49","14,72B","4,77%"
"01.03.2016","9.322,00","9.116,56","9.384,31","9.011,51","10,93B","2,47%"
"29.02.2016","9.097,36","9.528,72","9.528,72","9.000,89","11,12B","-4,98%"
"26.02.2016","9.573,70","9.625,37","9.676,24","9.392,67","10,16B","0,24%"
"25.02.2016","9.551,08","10.290,96","10.290,96","9.510,10","13,72B","-7,34%"
"24.02.2016","10.307,63","10.256,39","10.355,32","10.100,50","10,80B","0,08%"
"23.02.2016","10.299,67","10.374,36","10.397,52","10.171,67","11,39B","-0,69%"
"22.02.2016","10.370,99","10.290,05","10.371,14","10.239,58","12,30B","2,05%"
"19.02.2016","10.162,32","10.091,67","10.225,99","10.066,04","9,41B","0,45%"
"18.02.2016","10.116,40","10.231,26","10.273,63","10.099,10","11,84B","-0,45%"
"17.02.2016","10.161,77","10.043,69","10.178,55","9.982,17","12,04B","1,16%"
"16.02.2016","10.045,37","9.727,76","10.071,02","9.727,76","10,39B","3,89%"
"15.02.2016","9.668,84","9.385,52","9.725,18","9.385,52","6,88B","-0,05%"
"05.02.2016","9.673,48","9.802,25","9.830,08","9.670,02","7,17B","-1,22%"
"04.02.2016","9.793,07","9.667,91","9.844,02","9.667,91","8,89B","1,60%"
"03.02.2016","9.638,87","9.509,50","9.679,54","9.453,16","7,86B","0,29%"
"02.02.2016","9.610,93","9.332,69","9.646,95","9.332,69","8,34B","3,10%"
"01.02.2016","9.322,01","9.389,62","9.457,43","9.196,15","7,58B","-1,02%"
"29.01.2016","9.418,20","9.077,11","9.491,06","9.056,04","9,14B","3,70%"
"28.01.2016","9.082,59","9.309,87","9.430,56","9.045,50","8,61B","-3,61%"
"27.01.2016","9.422,43","9.525,61","9.556,83","8.986,52","11,38B","-0,64%"
"26.01.2016","9.483,55","10.079,22","10.104,47","9.463,31","10,87B","-6,96%"
"25.01.2016","10.192,53","10.194,75","10.291,50","10.103,65","7,85B","0,80%"
"22.01.2016","10.111,57","10.095,42","10.171,92","9.837,74","8,58B","1,36%"
"21.01.2016","9.975,97","10.207,42","10.475,51","9.975,97","10,19B","-3,77%"
"20.01.2016","10.366,85","10.434,35","10.554,03","10.297,82","11,31B","-1,28%"
"19.01.2016","10.501,79","10.137,38","10.519,67","10.105,55","11,76B","3,41%"
"18.01.2016","10.155,96","9.807,25","10.273,59","9.807,25","9,74B","1,58%"
"15.01.2016","9.997,92","10.268,95","10.363,82","9.940,89","11,44B","-3,35%"
"14.01.2016","10.344,94","9.678,22","10.357,95","9.668,90","11,86B","3,67%"
"13.01.2016","9.978,82","10.347,08","10.435,24","9.978,82","10,84B","-3,06%"
"12.01.2016","10.293,70","10.243,57","10.414,94","10.065,09","11,38B","0,80%"
"11.01.2016","10.212,46","10.656,87","10.809,57","10.212,46","14,18B","-6,21%"
"08.01.2016","10.888,91","11.008,89","11.121,78","10.376,29","14,93B","1,20%"
"07.01.2016","10.760,27","11.504,90","11.504,90","10.745,47","3,79B","-8,23%"
"06.01.2016","11.724,88","11.520,77","11.730,48","11.413,98","13,40B","2,24%"
"05.01.2016","11.468,06","11.116,90","11.687,48","11.063,64","15,18B","-1,36%"
"04.01.2016","11.626,04","12.650,72","12.659,41","11.625,41","10,58B","-8,20%"
"31.12.2015","12.664,89","12.893,12","12.921,71","12.664,53","10,24B","-1,75%"
"30.12.2015","12.889,83","12.826,48","12.899,94","12.768,17","10,91B","0,65%"
"29.12.2015","12.806,16","12.676,61","12.806,16","12.598,10","10,12B","0,94%"
"28.12.2015","12.686,34","13.025,66","13.064,50","12.686,34","13,56B","-2,27%"
"25.12.2015","12.980,57","12.960,25","13.012,74","12.898,47","10,43B","0,37%"
"24.12.2015","12.932,37","12.977,25","13.003,78","12.770,36","11,82B","-0,58%"
"23.12.2015","13.007,87","13.142,53","13.187,05","12.974,63","16,25B","-1,00%"
"22.12.2015","13.139,12","13.064,69","13.139,12","12.980,38","15,38B","0,85%"
"21.12.2015","13.028,31","12.824,43","13.047,12","12.816,72","16,21B","1,54%"
"18.12.2015","12.830,25","12.825,02","12.904,08","12.763,43","15,09B","0,04%"
"17.12.2015","12.825,48","12.602,67","12.825,48","12.602,67","16,99B","2,51%"
"16.12.2015","12.511,03","12.533,11","12.595,12","12.471,09","11,43B","0,13%"
"15.12.2015","12.495,25","12.412,47","12.553,79","12.412,47","11,49B","0,76%"
"14.12.2015","12.400,59","12.023,81","12.400,59","12.004,49","11,18B","2,20%"
"11.12.2015","12.134,02","12.120,59","12.228,29","12.051,44","9,76B","-0,39%"
"10.12.2015","12.181,03","12.180,77","12.318,04","12.158,65","11,07B","0,01%"
"09.12.2015","12.179,83","12.112,20","12.257,58","12.091,76","10,85B","0,12%"
"08.12.2015","12.164,97","12.371,11","12.371,11","12.151,15","11,77B","-2,23%"
"07.12.2015","12.443,05","12.351,41","12.467,85","12.262,13","11,38B","0,92%"
"04.12.2015","12.329,18","12.384,50","12.474,46","12.268,49","12,89B","-0,95%"
"03.12.2015","12.447,38","12.205,44","12.447,38","12.205,44","13,06B","2,14%"
"02.12.2015","12.186,27","12.068,98","12.188,01","11.830,99","14,03B","0,87%"
"01.12.2015","12.081,17","12.022,83","12.206,17","11.938,63","12,81B","0,36%"
"30.11.2015","12.037,86","11.991,70","12.121,22","11.455,50","15,75B","0,64%"
"27.11.2015","11.961,70","12.697,51","12.733,45","11.880,32","18,69B","-6,31%"
"26.11.2015","12.767,50","12.952,00","12.970,47","12.747,89","17,14B","-0,98%"
"25.11.2015","12.893,23","12.696,13","12.904,79","12.666,19","15,37B","1,56%"
"24.11.2015","12.694,86","12.580,72","12.694,86","12.438,92","13,33B","0,86%"
"23.11.2015","12.586,69","12.699,15","12.806,32","12.539,98","16,74B","-0,91%"
"20.11.2015","12.702,03","12.650,25","12.766,26","12.565,80","18,66B","0,73%"
"19.11.2015","12.609,84","12.326,16","12.609,84","12.309,78","14,93B","2,65%"
"18.11.2015","12.283,76","12.516,14","12.580,91","12.257,04","15,75B","-1,82%"
"17.11.2015","12.511,55","12.744,79","12.827,20","12.478,97","20,80B","-0,86%"
"16.11.2015","12.620,38","12.180,99","12.620,38","12.171,66","14,02B","1,76%"
"13.11.2015","12.402,04","12.492,94","12.574,96","12.272,38","17,78B","-1,85%"
"12.11.2015","12.635,39","12.735,50","12.758,67","12.483,34","20,13B","-0,33%"
"11.11.2015","12.677,54","12.509,52","12.687,20","12.445,29","19,76B","1,42%"
"10.11.2015","12.500,53","12.390,53","12.597,16","12.349,03","20,92B","0,38%"
"09.11.2015","12.453,24","12.227,41","12.538,35","12.145,06","22,44B","1,47%"
"06.11.2015","12.273,35","11.952,51","12.292,42","11.952,51","20,05B","2,79%"
"05.11.2015","11.939,81","11.908,69","12.091,53","11.853,46","23,69B","0,46%"
"04.11.2015","11.884,90","11.351,25","11.884,90","11.351,25","17,19B","5,29%"
"03.11.2015","11.288,14","11.341,30","11.416,84","11.200,60","10,53B","-0,15%"
"02.11.2015","11.304,88","11.306,20","11.637,99","11.266,04","13,37B","-2,09%"
"30.10.2015","11.546,05","11.542,01","11.711,04","11.369,40","14,20B","-0,18%"
"29.10.2015","11.566,66","11.565,71","11.694,78","11.406,10","13,83B","0,63%"
"28.10.2015","11.494,35","11.689,29","11.834,07","11.446,43","17,27B","-2,25%"
"27.10.2015","11.758,41","11.588,94","11.820,72","11.229,10","18,70B","0,60%"
"26.10.2015","11.687,77","11.765,65","11.789,02","11.534,83","19,23B","0,73%"
"23.10.2015","11.603,46","11.397,20","11.653,09","11.345,53","19,17B","2,64%"
"22.10.2015","11.305,10","10.921,18","11.320,01","10.910,88","15,98B","3,56%"
"21.10.2015","10.915,99","11.592,20","11.641,89","10.872,57","21,03B","-5,87%"
"20.10.2015","11.597,08","11.372,18","11.597,16","11.335,78","16,29B","1,81%"
"19.10.2015","11.391,01","11.426,52","11.498,24","11.245,01","17,82B","0,14%"
"16.10.2015","11.374,83","11.301,93","11.384,24","11.172,04","18,03B","1,30%"
"15.10.2015","11.229,38","10.862,11","11.229,38","10.862,11","15,27B","3,01%"
"14.10.2015","10.901,48","10.997,08","11.095,34","10.880,11","14,21B","-1,27%"
"13.10.2015","11.042,13","10.885,10","11.073,00","10.850,72","14,02B","0,74%"
"12.10.2015","10.961,36","10.599,88","11.069,68","10.593,54","17,24B","4,00%"
"09.10.2015","10.540,19","10.386,81","10.589,52","10.363,98","11,80B","1,40%"
"08.10.2015","10.394,73","10.332,24","10.477,21","10.265,00","11,60B","4,07%"
"30.09.2015","9.988,25","10.004,80","10.048,86","9.890,71","7,19B","0,39%"
"29.09.2015","9.949,92","9.962,58","10.070,25","9.873,78","8,56B","-1,64%"
"28.09.2015","10.115,55","9.919,56","10.124,31","9.796,93","7,70B","2,13%"
"25.09.2015","9.904,76","10.184,88","10.249,24","9.835,84","11,12B","-3,26%"
"24.09.2015","10.238,04","10.178,10","10.288,18","10.124,13","10,66B","1,04%"
"23.09.2015","10.132,30","10.071,33","10.250,45","10.040,95","11,67B","-1,04%"
"22.09.2015","10.238,69","10.200,55","10.357,42","10.121,74","13,42B","0,61%"
"21.09.2015","10.176,73","9.732,12","10.176,73","9.701,33","11,81B","3,31%"
"18.09.2015","9.850,77","9.806,72","9.914,58","9.691,06","9,57B","1,14%"
"17.09.2015","9.739,89","9.872,04","10.147,17","9.739,89","14,23B","-1,52%"
"16.09.2015","9.890,43","9.330,75","9.933,83","9.297,20","12,13B","6,45%"
"15.09.2015","9.290,81","9.533,45","9.719,66","9.259,65","10,50B","-4,98%"
"14.09.2015","9.778,23","10.517,68","10.544,28","9.739,42","12,54B","-6,55%"
"11.09.2015","10.463,69","10.408,41","10.555,62","10.332,41","9,45B","0,37%"
"10.09.2015","10.424,65","10.449,93","10.618,87","10.406,02","11,41B","-1,84%"
"09.09.2015","10.620,13","10.367,35","10.702,18","10.335,02","16,81B","2,91%"
"08.09.2015","10.320,23","9.898,64","10.341,30","9.763,95","10,68B","3,29%"
"07.09.2015","9.991,76","10.121,83","10.404,22","9.933,54","12,80B","-0,63%"
"02.09.2015","10.054,80","9.694,48","10.319,49","9.682,71","15,48B","-1,06%"
"01.09.2015","10.162,52","10.388,50","10.388,50","9.954,58","15,01B","-3,67%"
"31.08.2015","10.549,16","10.706,23","10.706,23","10.398,33","15,05B","-2,32%"
"28.08.2015","10.800,00","10.397,97","10.826,19","10.311,37","17,80B","5,32%"
"27.08.2015","10.254,35","10.076,09","10.254,35","9.713,99","15,10B","3,58%"
"26.08.2015","9.899,72","10.199,90","10.559,24","9.776,21","17,86B","-2,92%"
"25.08.2015","10.197,94","10.212,47","10.529,92","10.168,42","13,48B","-7,04%"
"24.08.2015","10.970,29","11.399,66","11.446,10","10.964,09","11,64B","-7,83%"
"21.08.2015","11.902,05","12.355,27","12.511,42","11.891,84","14,44B","-5,42%"
"20.08.2015","12.584,58","12.864,83","13.040,36","12.582,24","14,93B","-2,90%"
"19.08.2015","12.960,66","12.328,60","13.028,50","12.049,92","17,28B","2,18%"
"18.08.2015","12.683,85","13.608,52","13.652,54","12.634,95","20,80B","-6,56%"
"17.08.2015","13.573,90","13.417,33","13.585,96","13.309,54","17,52B","0,95%"
"14.08.2015","13.445,87","13.497,16","13.606,33","13.378,59","16,82B","0,38%"
"13.08.2015","13.395,18","13.069,98","13.395,18","12.962,00","14,58B","2,12%"
"12.08.2015","13.117,10","13.201,54","13.396,33","13.117,10","14,27B","-1,55%"
"11.08.2015","13.323,08","13.316,89","13.508,30","13.240,09","18,39B","0,15%"
"10.08.2015","13.302,96","12.877,31","13.373,30","12.821,89","17,11B","4,31%"
"07.08.2015","12.753,05","12.543,66","12.769,13","12.522,47","12,50B","2,67%"
"06.08.2015","12.421,85","12.274,72","12.595,12","12.231,89","10,00B","-0,82%"
"05.08.2015","12.524,69","12.694,57","12.842,31","12.447,04","13,71B","-1,47%"
"04.08.2015","12.711,56","12.163,12","12.711,56","12.105,94","14,05B","4,52%"
"03.08.2015","12.161,58","12.178,57","12.305,61","11.909,00","13,72B","-1,72%"
"31.07.2015","12.374,25","12.228,41","12.580,96","12.213,46","12,74B","-0,17%"
"30.07.2015","12.395,92","12.766,34","12.988,56","12.382,30","15,93B","-3,33%"
"29.07.2015","12.823,07","12.472,27","12.823,15","12.078,32","15,73B","4,11%"
"28.07.2015","12.316,78","11.986,25","12.676,27","11.719,00","21,37B","-1,41%"
"27.07.2015","12.493,05","13.242,69","13.579,64","12.488,37","20,24B","-7,59%"
"24.07.2015","13.518,51","13.789,31","13.970,84","13.424,18","22,20B","-1,72%"
"23.07.2015","13.754,53","13.432,61","13.792,36","13.356,06","20,44B","2,52%"
"22.07.2015","13.416,54","13.307,93","13.482,04","13.098,81","18,16B","0,76%"
"21.07.2015","13.315,56","13.038,15","13.436,91","12.928,13","16,78B","0,86%"
"20.07.2015","13.202,40","13.115,48","13.427,86","12.942,94","20,02B","1,52%"
"17.07.2015","13.004,96","12.460,51","13.097,45","12.435,59","17,55B","5,24%"
"16.07.2015","12.357,61","11.963,35","12.600,65","11.637,47","17,69B","1,86%"
"15.07.2015","12.132,42","12.783,08","12.792,31","12.093,90","20,34B","-4,68%"
"14.07.2015","12.728,51","12.796,49","13.091,93","12.635,20","17,07B","0,91%"
"13.07.2015","12.614,16","12.367,62","12.658,07","12.261,25","14,98B","4,78%"
"10.07.2015","12.038,15","11.733,45","12.062,90","11.696,77","10,72B","4,59%"
"09.07.2015","11.510,34","10.953,33","11.513,36","10.933,00","12,26B","4,25%"
"08.07.2015","11.040,89","10.870,14","11.112,62","10.850,38","21,79B","-2,94%"
"07.07.2015","11.375,60","11.660,56","11.767,66","11.282,62","17,63B","-5,80%"
"06.07.2015","12.075,77","13.140,14","13.140,14","11.584,47","25,15B","-1,39%"
"03.07.2015","12.246,06","12.475,61","13.154,13","11.953,08","19,91B","-5,25%"
"02.07.2015","12.924,19","13.655,73","13.732,49","12.727,23","19,92B","-5,32%"
"01.07.2015","13.650,82","14.185,10","14.696,98","13.578,38","21,12B","-4,79%"
"30.06.2015","14.337,97","13.274,65","14.352,05","12.723,16","23,71B","5,69%"
"29.06.2015","13.566,27","14.703,97","14.712,16","13.250,35","22,94B","-5,78%"
"26.06.2015","14.398,78","15.196,56","15.229,00","14.321,05","18,71B","-8,24%"
"25.06.2015","15.692,44","16.370,00","16.399,34","15.499,22","20,28B","-3,80%"
"24.06.2015","16.312,31","16.178,55","16.345,75","15.867,91","20,92B","1,66%"
"23.06.2015","16.045,99","15.720,32","16.047,32","14.938,82","17,77B","2,04%"
"19.06.2015","15.725,47","16.386,98","16.578,88","15.700,49","17,99B","-6,03%"
"18.06.2015","16.734,84","17.367,13","17.442,77","16.709,60","16,41B","-3,85%"
"17.06.2015","17.405,57","17.073,08","17.474,08","16.564,37","18,28B","1,93%"
"16.06.2015","17.075,93","17.502,37","17.502,37","16.911,91","21,18B","-3,54%"
"15.06.2015","17.702,55","18.182,64","18.211,76","17.668,67","24,67B","-2,19%"
"12.06.2015","18.098,27","17.978,05","18.198,07","17.921,91","22,64B","1,17%"
"11.06.2015","17.889,69","17.692,90","17.889,91","17.606,43","20,70B","1,20%"
"10.06.2015","17.677,57","17.297,04","17.852,36","17.165,90","21,39B","1,60%"
"09.06.2015","17.399,00","17.410,64","17.609,28","17.184,32","20,97B","-0,31%"
"08.06.2015","17.452,31","17.648,72","17.648,72","17.145,70","25,06B","-1,11%"
"05.06.2015","17.649,09","17.727,86","17.901,86","17.302,56","26,06B","0,85%"
"04.06.2015","17.501,05","17.579,36","17.608,72","16.426,31","23,00B","-0,21%"
"03.06.2015","17.538,50","17.626,92","17.696,48","17.098,43","22,73B","0,30%"
"02.06.2015","17.485,58","17.051,22","17.485,58","16.963,74","21,88B","3,36%"
"01.06.2015","16.917,53","16.247,39","16.921,07","16.245,55","20,58B","5,07%"
"29.05.2015","16.100,45","15.920,33","16.386,06","15.299,65","23,20B","1,18%"
"28.05.2015","15.912,95","16.953,60","17.153,80","15.909,10","31,53B","-6,19%"
"27.05.2015","16.963,52","16.988,90","17.061,92","16.610,78","26,24B","0,36%"
"26.05.2015","16.903,47","16.456,23","16.904,15","16.397,50","26,87B","3,38%"
"25.05.2015","16.351,06","15.894,14","16.368,91","15.810,15","24,33B","1,90%"
"22.05.2015","16.045,80","16.084,04","16.191,15","15.731,01","24,67B","1,09%"
"21.05.2015","15.872,53","15.402,95","15.872,59","15.402,95","19,68B","3,49%"
"20.05.2015","15.337,08","15.206,56","15.618,13","15.206,56","21,17B","1,39%"
"19.05.2015","15.127,38","14.723,21","15.173,92","14.704,33","4,52B","3,10%"
"18.05.2015","14.672,63","14.612,88","14.759,09","14.564,73","3,85B","-0,15%"
"15.05.2015","14.694,95","14.955,41","14.955,41","14.590,76","5,17B","-2,19%"
"14.05.2015","15.024,47","15.210,75","15.299,79","15.003,72","6,23B","-0,98%"
"13.05.2015","15.173,09","15.075,02","15.245,81","14.962,38","5,56B","0,71%"
"12.05.2015","15.066,29","14.975,23","15.088,96","14.879,60","4,71B","0,81%"
"11.05.2015","14.944,88","14.572,82","14.946,65","14.447,78","5,19B","3,20%"
"08.05.2015","14.481,25","14.271,46","14.481,44","14.165,07","4,25B","2,60%"
"07.05.2015","14.114,73","14.080,35","14.226,08","14.027,60","3,97B","-0,15%"
"06.05.2015","14.136,17","14.347,55","14.569,65","14.032,02","4,58B","-0,68%"
"05.05.2015","14.233,10","14.831,91","14.831,91","14.145,50","5,78B","-4,22%"
"04.05.2015","14.860,53","14.846,48","14.958,79","14.714,91","5,24B","0,28%"
"30.04.2015","14.818,64","14.909,06","15.009,73","14.818,64","4,89B","-0,36%"
"29.04.2015","14.871,95","14.669,22","14.907,96","14.542,32","5,15B","1,12%"
"28.04.2015","14.707,25","14.946,95","14.979,81","14.580,42","6,36B","-0,69%"
"27.04.2015","14.809,42","14.749,02","14.910,31","14.644,01","6,26B","1,44%"
"24.04.2015","14.598,69","14.615,53","14.771,29","14.422,54","6,65B","-0,98%"
"23.04.2015","14.743,22","14.842,20","14.893,01","14.647,14","7,29B","-0,04%"
"22.04.2015","14.749,13","14.529,24","14.756,15","14.510,93","7,28B","2,15%"
"21.04.2015","14.439,00","13.882,44","14.439,00","13.882,44","6,91B","4,09%"
"20.04.2015","13.871,60","14.132,83","14.288,33","13.814,96","7,79B","-1,96%"
"17.04.2015","14.149,34","14.120,77","14.249,47","14.039,04","6,78B","1,30%"
"16.04.2015","13.967,80","13.549,87","14.024,68","13.492,77","4,41B","2,35%"
"15.04.2015","13.646,61","14.023,40","14.023,40","13.646,61","5,80B","-2,82%"
"14.04.2015","14.042,46","14.132,61","14.221,51","13.920,06","5,22B","-0,76%"
"13.04.2015","14.149,50","14.100,35","14.175,36","13.972,41","5,40B","0,97%"
"10.04.2015","14.013,33","13.718,92","14.034,31","13.650,32","4,43B","1,57%"
"09.04.2015","13.796,73","13.898,49","13.914,01","13.505,85","5,97B","-0,33%"
"08.04.2015","13.841,72","13.814,98","13.846,55","13.513,15","5,80B","0,53%"
"07.04.2015","13.768,73","13.626,62","13.769,76","13.625,26","5,40B","2,03%"
"03.04.2015","13.494,64","13.336,87","13.502,47","13.296,94","4,40B","0,51%"
"02.04.2015","13.426,10","13.486,90","13.537,38","13.235,28","4,83B","0,23%"
"01.04.2015","13.394,73","13.187,42","13.454,81","13.142,40","4,56B","1,78%"
"31.03.2015","13.160,66","13.420,92","13.538,29","13.106,97","5,80B","-0,25%"
"30.03.2015","13.193,32","12.917,14","13.242,31","12.894,49","5,09B","2,48%"
"27.03.2015","12.874,42","12.779,33","12.930,24","12.717,43","3,41B","1,27%"
"26.03.2015","12.712,98","12.703,35","12.856,21","12.601,75","4,24B","-0,35%"
"25.03.2015","12.757,09","12.776,00","12.841,90","12.656,52","4,84B","-0,34%"
"24.03.2015","12.801,20","12.841,15","12.841,44","12.495,92","6,00B","0,16%"
"23.03.2015","12.780,32","12.644,19","12.813,83","12.644,19","4,82B","1,88%"
"20.03.2015","12.544,45","12.427,41","12.659,83","12.387,89","5,20B","0,93%"
"19.03.2015","12.429,11","12.549,55","12.552,71","12.337,67","5,38B","-0,54%"
"18.03.2015","12.496,24","12.206,72","12.505,34","12.190,25","6,27B","2,68%"
"17.03.2015","12.169,52","12.083,44","12.190,28","12.046,80","4,86B","1,26%"
"16.03.2015","12.017,77","11.791,42","12.021,82","11.748,08","3,27B","2,60%"
"13.03.2015","11.713,61","11.680,47","11.751,19","11.654,19","2,44B","0,67%"
"12.03.2015","11.635,59","11.593,69","11.645,56","11.516,25","2,73B","0,96%"
"11.03.2015","11.525,09","11.554,66","11.682,54","11.491,69","2,17B","-0,27%"
"10.03.2015","11.556,65","11.501,98","11.649,25","11.479,27","2,43B","0,20%"
"09.03.2015","11.533,23","11.280,02","11.547,83","11.169,05","2,52B","1,24%"
"06.03.2015","11.392,40","11.600,66","11.626,11","11.381,91","2,28B","-1,50%"
"05.03.2015","11.566,39","11.597,49","11.628,15","11.484,80","2,62B","-0,76%"
